id;unidade_consumidora;status;mes;valor_cobrado;valor_economia;valor_fatura_concessionaria;porcentagem_economia
25487;4001052129;PAGO;2023-12-01;3066.29;541.11;1562.86;10.47
25670;3060047;PAGO;2023-12-01;845.68;93.96;0;10
25708;935049477;PAGO;2023-12-01;815.65;90.64;390.13;6.99
15808;1465953;PAGO;2023-12-01;1430.48;153.39;360.73;7.89
25051;29022801;PAGO;2023-12-01;1194.88;118.16;0;9
25403;46693116;PAGO;2023-12-01;1934.36;191.31;1211.71;5.73
24867;935810613;PAGO;2023-12-01;813.85;90.41;0;10
25156;1117173;PAGO;2023-12-01;576.93;64.09;176.38;7.84
25197;1237527;VENCIDO;2023-12-01;1759.35;195.48;0;10
25528;4000456463;PAGO;2023-12-01;1999.19;208.64;281.14;8.38
25209;41280530;PAGO;2023-12-01;1299.97;144.45;0;10
25333;100177921;PAGO;2023-12-01;121.14;18.1;0;13
25550;4003552746;PAGO;2023-12-01;1552.2;273.92;258.25;13.14
25644;47015782;PAGO;2023-12-01;1244.38;123.07;0;9
24973;25372114;PAGO;2023-12-01;1083.3;161.86;1809.87;5.3
24897;124311;PAGO;2023-12-01;3179.42;314.45;623.61;7.64
25151;30367049;PAGO;2023-12-01;681.09;75.69;152.77;8.32
25145;107444542;PAGO;2023-12-01;1206.63;119.33;495.4;6.55
25412;8106525;PAGO;2023-12-01;1212.25;119.89;1138.63;4.85
24860;935914019;PAGO;2023-12-01;1728.38;170.93;0;9
25657;3138127;PAGO;2023-12-01;3314.1;327.75;0;9
25689;319228;PAGO;2023-12-01;610.37;95.26;0;13.5
24967;20324910;PAGO;2023-12-01;4316.58;645;3436.91;7.68
25754;19667898;PAGO;2023-12-01;4994.23;493.92;0;9
25097;47406234;PAGO;2023-12-01;8460.57;1320.43;1150.39;12.08
25047;32007082;PAGO;2023-12-01;1203.92;119.08;444.15;6.74
24824;935140052;PAGO;2023-12-01;699.32;77.71;0;10
25427;45295816;PAGO;2023-12-01;1051.13;103.96;411.43;6.64
25535;9364293;PAGO;2023-12-01;14413.75;1504.24;1814.24;8.48
25709;28720033;PAGO;2023-12-01;3965.87;440.64;0;10
25799;48874347;PAGO;2023-12-01;7586.28;842.91;0;10
25495;68160038;PAGO;2023-12-01;1328.12;147.56;493.93;7.49
24951;43800442;PAGO;2023-12-01;2138.67;237.62;408.56;8.53
25024;30930;PAGO;2023-12-01;8383.53;1308.41;2244.67;10.96
25409;25946391;VENCIDO;2023-12-01;2125.16;210.19;436.78;7.58
24794;945406139;PAGO;2023-12-01;1362.79;134.78;0;9
25314;9500499;PAGO;2023-12-01;2144.39;238.27;393.55;8.58
24842;935369511;PAGO;2023-12-01;2659.89;263.06;0;9
25568;16850165;PAGO;2023-12-01;5451.19;568.89;0;9.45
25687;365050;PAGO;2023-12-01;955.56;149.13;0;13.5
25949;25933664;PAGO;2023-12-01;9392.83;1403.51;0;13
25198;844489;PAGO;2023-12-01;7482.78;831.41;0;10
24898;42803;PAGO;2023-12-01;2880.05;284.84;671.06;7.43
24984;73580821;PAGO;2023-12-01;581.08;86.82;1049.88;5.05
25062;7213352;PAGO;2023-12-01;5487.35;542.68;893.66;7.84
25304;4001786583;PAGO;2023-12-01;310.18;54.73;173.75;10.16
24837;948550735;PAGO;2023-12-01;997.23;98.61;0;9
25696;2152851;PAGO;2023-12-01;1347.57;237.81;258.66;12.9
25372;87545616;PAGO;2023-12-01;3540.99;393.44;0;10
25557;41709705;PAGO;2023-12-01;2102.8;219.45;0;9.45
25964;42324353;VENCIDO;2023-12-01;160.92;24.05;0;13
24991;73434795;PAGO;2023-12-01;122.74;4.56;117.82;1.86
26200;33721319;PAGO;2023-12-01;1662.79;184.74;1624.55;5.32
26312;23586843;PAGO;2023-12-01;498.15;55.33;0;10
24900;54256400;PAGO;2023-12-01;2319.84;229.44;755.4;6.94
24862;935144609;VENCIDO;2023-12-01;348.7;38.74;0;10
25323;10565367;PAGO;2023-12-01;19235.37;2137.27;2210.45;9.06
25190;25019075;PAGO;2023-12-01;6388.05;709.78;865.86;8.91
25141;80019854;PAGO;2023-12-01;727.48;80.83;807.91;5
25534;35271574;PAGO;2023-12-01;1094.87;114.26;1587;4.09
25492;39771873;PAGO;2023-12-01;395.87;69.86;150.14;11.34
25580;4002878431;PAGO;2023-12-01;317.66;56.05;0;15
25000;79180140;PAGO;2023-12-01;1072.36;106.06;645.91;5.81
25688;59480;PAGO;2023-12-01;478.82;84.51;0;15
25652;5604559;PAGO;2023-12-01;1620.84;160.31;0;9
25738;55885497;PAGO;2023-12-01;2075.88;205.3;0;9
24937;48872700;PAGO;2023-12-01;841.24;93.47;418.48;6.91
25089;6221025;PAGO;2023-12-01;8767.72;1368.37;1845.62;11.42
25300;4000436226;PAGO;2023-12-01;516.28;91.1;130.72;12.34
25367;108154050;PAGO;2023-12-01;367.64;40.85;0;10
25214;46822455;PAGO;2023-12-01;1223.75;135.95;0;10
25263;8845255;PAGO;2023-12-01;70.74;12.49;115.57;6.28
25255;7826176;PAGO;2023-12-01;4904.83;865.56;725.67;13.32
25668;52630886;PAGO;2023-12-01;1020.82;100.96;187.11;7.71
25720;26357730;PAGO;2023-12-01;1834.89;203.88;0;10
25775;4002118330;PAGO;2023-12-01;2141.97;377.98;0;15
24964;97306541;PAGO;2023-12-01;5533.55;826.86;7033.71;6.17
25056;5511550;PAGO;2023-12-01;3154.17;311.94;446.8;7.97
25084;52890381;PAGO;2023-12-01;2691.65;266.19;608.73;7.46
25424;10402867;PAGO;2023-12-01;1905.47;188.44;556.57;7.11
25533;4000538964;VENCIDO;2023-12-01;944.17;98.53;2466.48;2.81
25491;5699819;VENCIDO;2023-12-01;321.05;56.66;437.14;6.95
25195;7716885;PAGO;2023-12-01;2551.66;283.51;0;10
25505;50947394;PAGO;2023-12-01;798.67;88.72;206.68;8.11
25237;45492222;PAGO;2023-12-01;841.24;93.47;809.37;5.36
25619;70064750;PAGO;2023-12-01;38.93;0;120.46;0
25769;25847423;PAGO;2023-12-01;5751.42;568.82;1405.87;7.36
24924;40829938;PAGO;2023-12-01;6441.08;637.02;169.97;8.79
24958;45862494;PAGO;2023-12-01;1529.51;228.55;1241.06;7.62
24941;2859858;PAGO;2023-12-01;1169.09;129.9;284.16;8.21
24943;24693880;PAGO;2023-12-01;2829.96;314.44;1249.96;7.16
25077;26675669;PAGO;2023-12-01;976.45;96.56;376.56;6.66
25324;10131472;PAGO;2023-12-01;3043.43;338.15;672.94;8.34
24796;923204738;PAGO;2023-12-01;557.8;61.96;0;10
25004;89329368;PAGO;2023-12-01;2069.56;204.68;811.09;6.63
25616;82023930;PAGO;2023-12-01;3697.32;365.67;0;9
25724;25490754;PAGO;2023-12-01;764.33;84.93;0;10
25039;31747228;PAGO;2023-12-01;2535.53;250.77;412.22;7.84
25182;56823158;PAGO;2023-12-01;3251.85;361.31;432.83;8.93
25467;9480897;PAGO;2023-12-01;2173.98;215.01;347.72;7.86
25729;4884582;PAGO;2023-12-01;1759.29;195.47;0;10
25718;4859170;PAGO;2023-12-01;1759.29;195.47;0;10
24944;43942620;PAGO;2023-12-01;688.12;76.45;310.35;7.11
25726;4842286;PAGO;2023-12-01;4678.08;519.79;0;10
24960;83730869;PAGO;2023-12-01;9173.07;1370.69;11001.8;6.36
31874;33587426;PAGO;2023-12-01;19884.9;3509.09;0;15
24961;98602853;PAGO;2023-12-01;5343.86;798.51;6207.15;6.47
24938;20431270;PAGO;2023-12-01;305.62;33.96;193.05;6.38
25086;6170390;PAGO;2023-12-01;1623.13;253.3;339.84;11.43
25183;18898004;PAGO;2023-12-01;2141.22;237.9;3712.11;3.91
25207;29325014;VENCIDO;2023-12-01;4671.9;519.09;0;10
25474;30587251;PAGO;2023-12-01;1674.77;295.55;0;15
26843;9182020;PAGO;2023-12-01;7012.28;1237.46;1244.68;13.03
25245;42420549;PAGO;2023-12-01;167.94;7.85;90.58;2.95
25599;19530;PAGO;2023-12-01;17505.39;2059.33;4451.74;8.57
25215;40461442;PAGO;2023-12-01;7429.4;825.49;0;10
25733;43205820;PAGO;2023-12-01;1862.59;328.7;0;15
25956;45710203;PAGO;2023-12-01;253.67;37.9;86.4;10.03
24963;39518299;PAGO;2023-12-01;3112.74;465.11;4322.31;5.89
25061;51102649;PAGO;2023-12-01;6727.79;665.39;2363.18;6.82
25092;48374395;PAGO;2023-12-01;1598.69;249.51;399.86;11.1
24809;923894728;PAGO;2023-12-01;674.89;74.97;0;10
24856;924597650;PAGO;2023-12-01;188.52;20.93;0;9.99
25563;4000577050;PAGO;2023-12-01;4277.33;446.39;0;9.45
25340;53848918;PAGO;2023-12-01;974.74;145.63;0;13
25211;45402630;PAGO;2023-12-01;1134.14;126.03;0;10
25672;42415898;PAGO;2023-12-01;414.26;46.03;0;10
25637;97310590;PAGO;2023-12-01;1607.69;159;0;9
25321;31052475;PAGO;2023-12-01;3133.01;348.11;620.58;8.49
25586;9313699;VENCIDO;2023-12-01;174.24;0;153.68;0
25269;38706032;PAGO;2023-12-01;20263.7;2114.77;0;9.45
25353;102840970;PAGO;2023-12-01;2407.67;359.77;0;13
25266;9119043;PAGO;2023-12-01;2018.92;210.69;0;9.45
25339;90218060;PAGO;2023-12-01;391.96;58.56;0;13
25631;3303659;PAGO;2023-12-01;1148.1;113.56;0;9
25629;85027049;PAGO;2023-12-01;1872.76;185.22;0;9
25033;470660;PAGO;2023-12-01;112.38;15.7;81.78;7.48
25012;18160323;PAGO;2023-12-01;2563.31;253.51;598.6;7.42
24981;95905480;PAGO;2023-12-01;1366.12;204.12;1980.58;5.75
25577;20043511;VENCIDO;2023-12-01;973.89;101.65;177.85;8.11
25370;57313318;PAGO;2023-12-01;3928.14;436.45;0;10
25327;101474750;PAGO;2023-12-01;973.59;145.47;0;13
25490;1276620;PAGO;2023-12-01;516.96;91.21;522.18;8.07
25540;4003594355;PAGO;2023-12-01;11289.28;1178.18;1468.79;8.45
25693;254045;VENCIDO;2023-12-01;253.02;44.65;0;15
25671;54255071;PAGO;2023-12-01;660.15;73.35;0;10
25609;94126283;PAGO;2023-12-01;873.32;97.03;0;10
25717;5188164;PAGO;2023-12-01;1452.41;161.38;0;10
25739;84100974;PAGO;2023-12-01;2000.14;197.82;0;9
25804;14477785;PAGO;2023-12-01;2998.38;312.92;482.36;8.25
25444;145106;PAGO;2023-12-01;5910.87;922.51;1609.22;10.93
24978;79248217;PAGO;2023-12-01;1744.34;260.65;2027.96;6.46
25034;50432661;PAGO;2023-12-01;872.2;96.92;0;10
25419;44876248;PAGO;2023-12-01;3550.73;351.16;2574.69;5.42
24830;926311571;PAGO;2023-12-01;422.68;46.97;0;10
25428;82269670;PAGO;2023-12-01;1339.73;132.5;0;9
25028;79987;VENCIDO;2023-12-01;3419.07;533.62;965.84;10.85
25199;48495915;PAGO;2023-12-01;3636.87;404.1;0;10
25503;97436127;PAGO;2023-12-01;2272.67;224.77;904.66;6.61
25248;29111870;PAGO;2023-12-01;12828.32;2263.83;2248.46;13.06
25478;31111110;PAGO;2023-12-01;1261.93;222.7;0;15
25763;8994269;PAGO;2023-12-01;618.23;68.68;106.45;8.66
24932;42157627;PAGO;2023-12-01;2939.24;326.57;640.88;8.36
24972;69737819;PAGO;2023-12-01;730.19;109.11;1261.18;5.19
25052;31115191;PAGO;2023-12-01;229.35;25.47;605.33;2.96
24841;935162783;PAGO;2023-12-01;309.45;34.39;0;10
25442;1098047;PAGO;2023-12-01;3163.74;312.89;1193.2;6.7
25246;21769754;PAGO;2023-12-01;1651.97;183.55;0;10
25009;85652504;PAGO;2023-12-01;1716.69;169.78;1181.33;5.53
25719;32026630;PAGO;2023-12-01;896.49;99.6;0;10
25748;51192893;PAGO;2023-12-01;2015.31;199.32;501.2;7.34
25801;9182896;PAGO;2023-12-01;3737.62;390.06;571.12;8.3
25938;3937747;PAGO;2023-12-01;2892.85;432.25;0;13
24901;897493;PAGO;2023-12-01;5362.42;530.35;706.69;8.04
24922;770035;PAGO;2023-12-01;230.02;25.55;138.33;6.49
25014;21801135;PAGO;2023-12-01;1412.7;139.72;1776.91;4.2
25103;728969;PAGO;2023-12-01;2794.95;436.21;2756.67;7.28
24802;935096551;PAGO;2023-12-01;938.03;92.76;0;9
25320;27932770;PAGO;2023-12-01;994.36;110.47;479.44;6.97
25177;29868530;PAGO;2023-12-01;3518.7;390.97;1284.05;7.53
24839;925130469;PAGO;2023-12-01;216.17;24.02;0;10
24852;935149749;PAGO;2023-12-01;259.27;28.81;0;10
25468;28996802;PAGO;2023-12-01;1570.74;155.34;2293.8;3.86
25276;4002103086;PAGO;2023-12-01;516.99;91.23;0;15
25566;4001963394;PAGO;2023-12-01;10637.16;1110.12;0;9.45
25096;52130522;PAGO;2023-12-01;857.36;133.8;422.52;9.46
25213;6944329;VENCIDO;2023-12-01;2233.97;248.22;0;10
25225;31118484;VENCIDO;2023-12-01;3365.58;373.94;0;10
25564;2507374;PAGO;2023-12-01;5761.32;601.26;0;9.45
25767;55834873;PAGO;2023-12-01;2772.73;274.22;1754.58;5.71
25778;52051584;PAGO;2023-12-01;1223.1;135.89;3486.05;2.8
24998;47939354;PAGO;2023-12-01;2617.5;258.88;995.49;6.69
26631;22661379;PAGO;2023-12-01;5585.7;985.71;793.54;13.38
24902;46059492;PAGO;2023-12-01;1161.45;114.87;782.33;5.58
25085;4646193;PAGO;2023-12-01;1289.09;201.18;473.57;10.24
25058;52053870;PAGO;2023-12-01;2653.88;262.47;603.97;7.46
25094;916471;PAGO;2023-12-01;2335.75;364.53;0;13.5
25060;4387619;PAGO;2023-12-01;2783;275.23;478.16;7.78
25312;42926655;PAGO;2023-12-01;2557.38;284.16;78.18;9.73
25341;80597017;PAGO;2023-12-01;906.17;135.4;0;13
25272;4001777704;PAGO;2023-12-01;1578.32;164.71;0;9.45
25219;51468163;PAGO;2023-12-01;424.44;47.15;200.14;7.02
25481;45899284;PAGO;2023-12-01;409.26;72.21;0;15
25608;93484402;PAGO;2023-12-01;631.01;70.12;306.64;6.96
16162;31747228;PAGO;2023-04-01;2361.51;240.16;677.82;7.32
16169;43293222;PAGO;2023-04-01;3399.48;344.37;1108.02;7.1
16329;28596;PAGO;2023-04-01;1041.41;104.59;330.2;7.09
16330;19530;PAGO;2023-04-01;14386.46;1542.94;3542.27;7.92
16356;187950;PAGO;2023-04-01;2670.55;268.94;734.97;7.32
16415;167410;PAGO;2023-04-01;1075.61;178.05;6203.42;2.39
16394;38706032;PAGO;2023-04-01;9518.15;1562.02;3575.37;10.66
16481;91013682;PAGO;2023-04-01;1223.71;124.87;1074.64;5.15
16518;54669607;PAGO;2023-04-01;3437.97;348.65;864.59;7.5
16651;44664810;PAGO;2023-04-01;8970.45;996.72;2195.69;8.19
16863;8652767;PAGO;2023-04-01;1454.12;150.45;520.93;7.08
16694;18089607;PAGO;2023-04-01;1270.91;130.1;1089.28;5.22
17116;19825480;PAGO;2023-04-01;2757.14;383.26;2260.76;7.1
16247;91014948;PAGO;2023-04-01;846.44;88.49;822.6;5.03
16207;76956490;PAGO;2023-04-01;3104.54;311.61;2554.03;5.22
16211;101884338;PAGO;2023-04-01;1603.67;167.08;1474.08;5.15
16760;92518330;VENCIDO;2023-04-01;1721.09;-1168.61;264.64;-143.02
16817;34801880;PAGO;2023-04-01;3568.98;357.67;5301.92;3.88
16944;935047307;PAGO;2023-04-01;559.72;56.64;358.67;5.81
17135;83000771;PAGO;2023-04-01;2036.2;226.23;568.39;7.99
17263;1117173;PAGO;2023-04-01;221.1;24.56;728.12;2.52
17612;53128971;PAGO;2023-04-01;11294.93;230.51;9937.4;1.07
17757;42518431;PAGO;2023-04-01;3987.55;703.67;623.72;13.24
17242;56445960;PAGO;2023-04-01;213.41;37.66;1443.17;2.22
16365;925565714;PAGO;2023-04-01;397.39;38.6;249.74;5.63
16434;935133958;PAGO;2023-04-01;1011.98;101.32;506.98;6.25
16735;6158935;PAGO;2023-04-01;871.48;91.26;516.98;6.17
16716;4493699;PAGO;2023-04-01;3552.92;585.8;917.33;11.59
16781;6319297;PAGO;2023-04-01;3261.84;329.08;8402.31;2.74
16822;93484402;PAGO;2023-04-01;379.82;36.65;218.62;5.77
17054;45492222;PAGO;2023-04-01;55.12;5.1;1040.64;0.46
17086;103304045;VENCIDO;2023-04-01;469.64;82.87;864.2;5.85
17146;4913825;PAGO;2023-04-01;2914.57;323.83;962.21;7.71
17266;40526528;PAGO;2023-04-01;1036.89;104.1;553.49;6.14
17542;366455;PAGO;2023-04-01;686.76;70.75;253.33;7
17809;92330504;VENCIDO;2023-04-01;20751.78;;;
17597;925656091;PAGO;2023-04-01;1795;177.21;0;8.99
19620;39856607;PAGO;2023-04-01;2387.92;265.31;1659.52;6.15
16590;1670123;PAGO;2023-04-01;936.02;98.45;0;9.52
16273;107699915;PAGO;2023-04-01;622.89;63.66;863.65;4.11
16501;73508713;PAGO;2023-04-01;1609.7;162.19;0;9.15
16493;58101128;PAGO;2023-04-01;1158.59;117.63;947.2;5.29
16503;89695984;PAGO;2023-04-01;2052.09;205.79;0;9.11
16625;729485;PAGO;2023-04-01;3272.56;330.28;0;9.17
16544;1026186;PAGO;2023-04-01;2990.57;298.93;634.32;7.62
16715;30611121;PAGO;2023-04-01;1510.64;248.93;1311.12;8.11
16954;25410237;PAGO;2023-04-01;231.52;14.61;2146.8;0.61
17063;49533799;PAGO;2023-04-01;333.4;31.48;450.13;3.86
17199;19768775;PAGO;2023-04-01;455.79;0.21;0;0.05
17286;24214117;PAGO;2023-04-01;911.16;90.13;2203.46;2.81
17299;52630886;PAGO;2023-04-01;579.94;58.87;141.38;7.55
16214;90659619;PAGO;2023-04-01;1623.16;169.24;2570.67;3.88
16492;37650971;PAGO;2023-04-01;425.47;41.71;527.14;4.19
16516;54073070;PAGO;2023-04-01;1735.51;176.17;531.91;7.21
16531;5335043;PAGO;2023-04-01;1256.34;128.47;360.15;7.36
16987;11509503;VENCIDO;2023-04-01;2867.34;476.59;504.5;12.38
17047;9500499;PAGO;2023-04-01;1646.66;166.29;532.25;7.09
17098;93525265;PAGO;2023-04-01;1200.13;122.23;775.68;5.83
17117;63517671;PAGO;2023-04-01;2584.68;357.46;1933.51;7.33
17107;91304326;PAGO;2023-04-01;2161.81;300.04;1941.8;6.81
17762;2541955;PAGO;2023-04-01;1369.6;241.68;261.62;12.9
16301;39518299;PAGO;2023-04-01;3034.02;;3296.68;
16249;45480737;PAGO;2023-04-01;221.51;24.61;9724.59;0.25
16229;54256400;PAGO;2023-04-01;2208.69;223.19;690.41;7.15
16277;1751816;PAGO;2023-04-01;1290.32;132.25;407.51;7.23
16537;5014620;PAGO;2023-04-01;1182.74;120.31;555.54;6.47
16860;31848571;PAGO;2023-04-01;4277.04;430.78;4510.94;4.67
17030;1098047;PAGO;2023-04-01;226.51;19.62;4824.48;0.39
17243;56446400;PAGO;2023-04-01;95.18;16.8;1327.15;1.17
17917;4002103087;PAGO;2023-04-01;727.71;128.41;795.16;7.78
16251;36056766;PAGO;2023-04-01;380.86;36.76;850.68;2.9
16338;35022230;PAGO;2023-04-01;4257.38;704.24;644.01;12.56
16344;34457569;PAGO;2023-04-01;676.95;113.58;625.54;8.02
16352;18185407;PAGO;2023-04-01;3660.76;367.86;1317.24;6.88
16417;935233790;PAGO;2023-04-01;1904.3;211.58;0;10
16479;52054489;PAGO;2023-04-01;1158.61;117.61;1590.08;4.1
16536;46068483;PAGO;2023-04-01;1277.47;130.84;1039.64;5.34
16382;30262011;PAGO;2023-04-01;439.14;77.49;911.67;5.43
17059;9473343;PAGO;2023-04-01;1132.77;114.74;1146.57;4.79
16980;7852690;PAGO;2023-04-01;1037.47;171.3;503.36;10.01
17591;935369511;PAGO;2023-04-01;2321.16;235.68;937.82;6.74
16450;935387471;PAGO;2023-04-01;6730.13;692.24;1162.92;8.06
16390;8266115;PAGO;2023-04-01;3941.55;648.51;11570.56;4.01
16614;52005841;PAGO;2023-04-01;1050.43;105.6;734.18;5.59
16672;32007082;PAGO;2023-04-01;1136.13;126.23;0;10
16561;41399953;PAGO;2023-04-01;901.3;94.58;280.52;7.41
16702;4000762921;PAGO;2023-04-01;1367.3;223.64;1464.24;7.32
16904;924300022;PAGO;2023-04-01;9810.94;1023.43;3474.65;7.15
17028;1492632;PAGO;2023-04-01;226.51;19.61;0;7.97
17115;96663936;PAGO;2023-04-01;406.99;55.06;388.13;6.48
17169;6221025;PAGO;2023-04-01;807.98;136.71;11015.11;1.14
17185;22273760;PAGO;2023-04-01;407.01;60.82;2626.76;1.97
17277;42415898;PAGO;2023-04-01;289.36;32.14;0;10
16234;42857122;PAGO;2023-04-01;333.39;31.49;613.21;3.22
16324;79180140;PAGO;2023-04-01;537.24;54.14;538.3;4.79
16380;924403784;PAGO;2023-04-01;2767.25;279.69;1084.09;6.77
16404;7952627;PAGO;2023-04-01;630.09;105.31;56.42;13.3
16498;58054588;PAGO;2023-04-01;999.26;105.47;0;9.55
16618;980781;PAGO;2023-04-01;607.04;61.88;1692.82;2.62
16577;3005216;PAGO;2023-04-01;680.74;70.07;3730.67;1.56
16714;30116228;PAGO;2023-04-01;812.5;137.49;199.51;11.96
16827;22634054;PAGO;2023-04-01;6221.8;624.64;3649.5;5.95
16298;87700263;PAGO;2023-04-01;2673.64;399.5;0;13
16771;9568477;PAGO;2023-04-01;3582.77;364.76;948.33;7.45
16894;109349024;PAGO;2023-04-01;1639.33;227.71;2702.88;4.98
17302;26644658;PAGO;2023-04-01;2401.18;239.02;1273.74;6.11
16675;25356004;PAGO;2023-04-01;1646.04;182.88;0;10
16607;51468163;PAGO;2023-04-01;461.81;45.76;252.36;6.02
16718;28821769;PAGO;2023-04-01;1168.37;194.42;235.21;12.17
16749;47675413;PAGO;2023-04-01;410.35;40.03;406.02;4.67
16867;9081895;PAGO;2023-04-01;213.65;8.96;831.19;0.85
16966;92791085;PAGO;2023-04-01;220.49;24.5;3392.55;0.67
17025;77186036;PAGO;2023-04-01;29.26;0;0;0
17256;44853299;PAGO;2023-04-01;640.1;65.57;280.09;6.65
16303;145106;PAGO;2023-04-01;6126.18;614.02;1545.31;7.41
17755;39019616;PAGO;2023-04-01;7841.84;1383.84;1462.31;12.95
16222;13213091;PAGO;2023-04-01;1139.62;115.51;1175.85;4.75
16507;106521438;PAGO;2023-04-01;1135.52;115.06;0;9.2
16530;20132884;PAGO;2023-04-01;763.65;79.29;249.21;7.26
16676;43783556;PAGO;2023-04-01;706.72;78.53;0;10
16938;924764979;PAGO;2023-04-01;2597.09;260.79;1027.67;6.71
16774;930045231;PAGO;2023-04-01;2669.85;268.87;983.3;6.86
17072;43496042;PAGO;2023-04-01;2414.62;246.07;932.64;6.85
17222;25623;PAGO;2023-04-01;273.67;30.39;769.25;2.83
16998;55651183;PAGO;2023-04-01;3123.64;313.75;1286.18;6.64
16587;18432099;PAGO;2023-04-01;1160.41;117.83;2721.71;2.95
16633;9314490;PAGO;2023-04-01;2006.66;348.22;362.58;12.81
16582;8423920;PAGO;2023-04-01;607.04;61.88;256.31;6.69
16661;1625845;PAGO;2023-04-01;1807.21;200.8;3298.15;3.78
16683;87545616;PAGO;2023-04-01;1994.27;204.92;2041.35;4.83
16762;935140052;PAGO;2023-04-01;783.06;81.46;432.73;6.28
16924;935042878;PAGO;2023-04-01;2136.45;215.15;876.57;6.66
16925;924491680;PAGO;2023-04-01;1167.6;118.6;558.58;6.43
17307;48016537;PAGO;2023-04-01;811.45;79.05;2221.34;2.54
17330;77066120;PAGO;2023-04-01;823.88;85.99;771.84;5.11
17607;9944769;PAGO;2023-04-01;9630.82;196.55;5076.21;1.32
16171;30343921;PAGO;2023-04-01;4312.27;434.69;3133.01;5.52
16419;935140201;PAGO;2023-04-01;643.69;65.96;346.14;6.25
16533;40534580;PAGO;2023-04-01;4685.75;470.65;3642.81;5.35
16539;3338975;PAGO;2023-04-01;2299.98;233.32;1971.85;5.18
16634;8534217;PAGO;2023-04-01;3060.34;534.18;7778.17;4.7
17031;37141961;PAGO;2023-04-01;226.51;19.61;3150.67;0.58
17138;66104700;PAGO;2023-04-01;390.74;43.41;212.59;6.71
17197;52130522;PAGO;2023-04-01;110.08;10.93;1363.43;0.74
17224;22108921;PAGO;2023-04-01;3711.18;373.46;936.78;7.44
17241;49361335;PAGO;2023-04-01;336.45;59.37;2897.36;1.8
17786;4000456462;PAGO;2023-04-01;245.13;43.24;74.45;11.92
16250;3303659;PAGO;2023-04-01;29.72;0.56;1538.72;0.04
16355;337048;PAGO;2023-04-01;558.35;56.48;1462.07;2.72
16458;993298032;PAGO;2023-04-01;2120.69;202.3;780.66;6.52
16682;92652247;PAGO;2023-04-01;2362.83;240.31;2038.22;5.18
16690;57313318;PAGO;2023-04-01;2860.98;284.55;0;9.05
16805;77461;PAGO;2023-04-01;167.97;13.11;1002.22;1.11
17326;1440667;PAGO;2023-04-01;817.69;90.85;415.87;6.86
17324;19839818;PAGO;2023-04-01;2931.25;292.35;847.94;7.18
16272;41971;PAGO;2023-04-01;597.42;60.83;252.73;6.68
16418;935132968;PAGO;2023-04-01;991.31;104.57;501.78;6.55
16510;27970303;PAGO;2023-04-01;3171.33;319.03;916.64;7.24
16691;91991650;VENCIDO;2023-04-01;391.63;37.96;0;8.84
16783;47445329;PAGO;2023-04-01;497.57;49.73;954.36;3.31
16780;42846252;PAGO;2023-04-01;810.21;84.47;452.39;6.27
17041;18160323;PAGO;2023-04-01;2252.52;228.04;0;9.19
17114;100177921;PAGO;2023-04-01;114.73;16.88;167.81;5.64
16758;9363101;PAGO;2023-04-01;1221.31;124.59;310.82;7.52
17337;54139381;PAGO;2023-04-01;759.99;73.32;0;8.8
16264;29321425;PAGO;2023-04-01;1741.48;176.83;727.18;6.68
16368;926311571;PAGO;2023-04-01;1131.77;114.62;546.71;6.39
16406;4000504309;PAGO;2023-04-01;4233.2;699.98;6521.96;6.11
16439;938001046;PAGO;2023-04-01;1634.95;164.98;711.91;6.57
16629;11365922;PAGO;2023-04-01;5663.2;573.7;0;9.2
16719;2199947;PAGO;2023-04-01;1716.88;285.33;305.92;12.36
16969;89452453;PAGO;2023-04-01;1113.48;112.59;810.16;5.53
17068;45965732;PAGO;2023-04-01;7449.11;749.89;0;9.15
17305;46774302;PAGO;2023-04-01;834.63;87.19;317.77;7.03
17336;102447152;PAGO;2023-04-01;1441.14;149;748.84;6.37
17609;51284771;PAGO;2023-04-01;7366.99;227.84;14883.49;1.01
17602;924897027;PAGO;2023-04-01;11443.26;476.8;5983.29;2.66
18692;923706815;PAGO;2023-04-01;4867.35;858.95;0;15
16304;243221;PAGO;2023-04-01;2720.73;280.08;685.16;7.6
16341;42173744;PAGO;2023-04-01;2252.5;373.96;392.61;12.39
16684;92652271;PAGO;2023-04-01;1123.23;113.68;1298.92;4.48
17105;87061465;PAGO;2023-04-01;608.01;62;522.28;5.2
17261;581437;PAGO;2023-04-01;279.09;31;544.39;3.63
17249;44711079;PAGO;2023-04-01;55.47;2.94;3871.8;0.07
17237;9361677;PAGO;2023-04-01;15935.41;375.15;28526.89;0.84
16801;3913;PAGO;2023-04-01;1051.36;111.26;0;9.57
17604;34694951;PAGO;2023-04-01;219.62;38.74;90.19;11.11
16668;51950720;PAGO;2023-04-01;1966.9;218.53;0;10
16763;993357168;VENCIDO;2023-04-01;495.73;3.7;956.6;0.25
16776;25032551;PAGO;2023-04-01;4427.13;447.44;1318.23;7.23
16756;935169465;PAGO;2023-04-01;460.66;45.61;282.92;5.78
16837;51192893;PAGO;2023-04-01;1922.46;196.93;714.62;6.95
16285;89914929;PAGO;2023-04-01;3694.75;552.09;2400.28;8.31
16891;102474354;PAGO;2023-04-01;1110.39;154.42;834.37;7.36
16991;2168499;PAGO;2023-04-01;88.74;15.66;3166.14;0.48
